,n,t,r,sigma,r_fit,rep,const,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
3234,40,4,3,0.1,16,9,1,0.22945761773905385,207.5182152362711,0.035942905574985654,42.9309772862247,1.0947634572257599
3235,40,4,3,0.1,16,9,5,0.08707250743950597,107.24620657337641,0.22818278448017493,831.284753946407,2.3800521218555937
3236,40,4,3,0.1,16,9,10,0.14786577106545795,115.7642186677826,0.5175408693147301,2660.253190859123,3.248803287794092
3237,40,4,3,0.1,16,9,20,0.3551523510121349,121.13358680364654,0.49332928776116375,563.4051423418439,0.9298108052076504
3238,40,4,3,0.1,16,9,40,0.036623254737303296,94.37797298319768,0.03809411527211811,98.75888601385846,0.013849899712762119
3239,40,4,3,0.1,16,9,80,0.007118506949002439,97.75452133181388,0.00900204561859257,84.34549111172463,0.0038252201964499907
3240,40,4,3,0.1,24,0,1,0.181935272278216,124.3599306900304,0.03542924801955562,27.104993843679505,1.1311268491880633
3241,40,4,3,0.1,24,0,5,0.03629882190425648,127.49104423282093,0.07770984415189149,369.5733982499485,1.6985748967771772
3242,40,4,3,0.1,24,0,10,0.11512117289743318,133.99285993918588,0.41418348399364247,3351.4051501369086,2.576250518702487
3243,40,4,3,0.1,24,0,20,0.23530827203752872,74.94708873929746,0.43335535329477726,568.8339500922002,1.269924920541696
3244,40,4,3,0.1,24,0,40,0.033989151179658394,109.86119205011664,0.03507403590702811,86.5119633874496,0.012864307708950577
3245,40,4,3,0.1,24,0,80,0.04202314685592586,179.69748228714357,0.04226541055913518,137.79790323456126,0.00851103517951881
3246,40,4,3,0.1,24,1,1,0.09359883048487705,80.26586595923378,0.03640459251768635,25.617688416101718,1.1060154396504513
3247,40,4,3,0.1,24,1,5,0.07883175400854066,123.20238158063907,0.15867029767389182,359.3727667751261,1.457008752449659
3248,40,4,3,0.1,24,1,10,0.02306602820085226,128.04222589384335,0.37649057152176735,3065.2534977590403,2.6341959554352794
3249,40,4,3,0.1,24,1,20,0.19522235893262893,140.41223887415637,0.14881656816665204,106.8718287019148,0.09601634807742092
3250,40,4,3,0.1,24,1,40,0.40064438523089607,109.63222161219252,0.34507561721691876,111.70790799869184,0.12255395400138201
3251,40,4,3,0.1,24,1,80,0.21307687089839747,113.3496619974243,0.19904804265996034,95.82980448497128,0.04333813846997505
3252,40,4,3,0.1,24,2,1,0.03828467451551241,136.36329849242966,0.03418909055104762,22.35791088571156,1.0940347748525057
3253,40,4,3,0.1,24,2,5,0.1288069644450647,84.73464310448172,0.1049304598365503,181.6388569603206,1.4222352745350182
3254,40,4,3,0.1,24,2,10,0.07661817500810851,100.15517160780232,0.220826424903093,1205.865913221736,2.3599285734440114
3255,40,4,3,0.1,24,2,20,0.012804404660290815,73.13692542968897,0.46231490753709875,5739.009415911348,2.626716588121422
3256,40,4,3,0.1,24,2,40,0.18288722212814665,70.49502859208864,0.15858084796518648,70.89415840510058,0.06836533830466186
3257,40,4,3,0.1,24,2,80,0.11285559132595005,115.74249092522564,0.10681690728497442,90.2744316136069,0.02541894426338438
3258,40,4,3,0.1,24,3,1,0.13085383361527525,96.2621925445209,0.03507468523841157,30.177939693630282,1.148067405555933
3259,40,4,3,0.1,24,3,5,0.152678890411851,212.53976688151258,0.10547736644847837,194.17353055852732,1.3121344262437473
3260,40,4,3,0.1,24,3,10,0.2016281756023576,136.10645952427035,0.37917626265068066,509.1304815486352,1.4618970655420127
3261,40,4,3,0.1,24,3,20,0.027744816131154145,87.18311380582163,0.03194310986208514,63.087503782179475,0.02982045578018341
3262,40,4,3,0.1,24,3,40,0.021140930636519055,69.46438549182965,0.02242077125635784,60.286028392560866,0.010533538740245426
3263,40,4,3,0.1,24,3,80,0.025100633371134353,137.7435960449175,0.025516170466338094,133.74253700382596,0.004901299623522857
3264,40,4,3,0.1,24,4,1,0.09414402607496154,73.88834936213823,0.038297227423440036,23.16312644902428,1.0672020520245964
3265,40,4,3,0.1,24,4,5,0.17471215991324904,57.77499723494487,0.10880644408664232,191.26813581719114,1.41208978084877
3266,40,4,3,0.1,24,4,10,0.07684771705651063,104.34750237936456,0.2909650724871401,2062.6067433072794,2.356811044104233
3267,40,4,3,0.1,24,4,20,0.1882416086775482,185.36631535578803,0.4349360215708089,2683.0530856581086,1.666547035548461
3268,40,4,3,0.1,24,4,40,0.03019208158352683,125.35453738692195,0.03112952106968111,84.39116130136348,0.013546725155475893
3269,40,4,3,0.1,24,4,80,0.3605652530316346,137.4864816433165,0.33566529564374015,127.40248855628269,0.0701159110993663
3270,40,4,3,0.1,24,5,1,0.04275441915538387,122.73087844102412,0.03620514949697613,27.08488083489089,1.0801201472852893
3271,40,4,3,0.1,24,5,5,0.18313023151767235,159.18069605171817,0.10794583983698999,214.1765675987509,1.3893578638435669
3272,40,4,3,0.1,24,5,10,0.11612775997513644,105.4170468276358,0.33579892498773334,1933.580400420794,2.540365511680174
3273,40,4,3,0.1,24,5,20,0.0835661584288106,104.38054731058682,0.2878886395759405,2748.482398363214,1.746870161517797
3274,40,4,3,0.1,24,5,40,0.3281157391648304,109.67038606339275,0.28178606753785485,104.581283954162,0.12291353979762447
3275,40,4,3,0.1,24,5,80,0.1366271282118544,132.87433234876977,0.12891910109863017,108.73235836446162,0.028131382607366247
3276,40,4,3,0.1,24,6,1,0.01761168927291649,156.52705238750266,0.03594152151979517,79.66003704505054,1.1082915277928493
3277,40,4,3,0.1,24,6,5,0.16079123635838816,79.03484501634193,0.10009576059477787,164.18050803387908,1.4021491809541957
3278,40,4,3,0.1,24,6,10,0.039624484539670324,94.36728465304265,0.24452802734322157,1971.171164700265,2.331960265422343
3279,40,4,3,0.1,24,6,20,0.20261081972971728,139.21156778758169,0.15228348048155294,86.92897687541844,0.10959734385087173
3280,40,4,3,0.1,24,6,40,0.00018149784979584226,117.9200914307255,0.0016868355076965656,197.39807115280104,0.01596542580962369
3281,40,4,3,0.1,24,6,80,0.09206977641289707,79.27362493862046,0.08741864432712879,56.648723643398725,0.020417401318200485
3282,40,4,3,0.1,24,7,1,0.1983124257781123,83.41271946194489,0.037264442485687596,28.85304955041479,1.1237530548978731
3283,40,4,3,0.1,24,7,5,0.1694449191378369,86.58289112126916,0.10450717719574988,193.2746071211482,1.4625571663092543
3284,40,4,3,0.1,24,7,10,0.16825327839097903,125.02440219468238,0.34068848014718445,491.22822707295984,1.6695952228466486
3285,40,4,3,0.1,24,7,20,0.049273563637283746,91.54306179922816,0.048889080248311685,69.35678783832451,0.02871586667503998
3286,40,4,3,0.1,24,7,40,0.09021582423055277,96.88218584800589,0.08176174850733094,74.81122624154227,0.029595741775187808
3287,40,4,3,0.1,24,7,80,0.21644697659957857,76.21916017340833,0.20210416338850232,69.42663830598862,0.057693721471559135
3288,40,4,3,0.1,24,8,1,0.09988935229590183,60.71366927663187,0.03404063105098657,19.13974433434731,1.1220310191063918
3289,40,4,3,0.1,24,8,5,0.13364134086826604,92.76578230752446,0.11950364420760777,229.84065368335993,1.3917064602287326
3290,40,4,3,0.1,24,8,10,0.19108945478434897,102.67397455315519,0.27496557405915406,285.24854563283225,1.54597406937332
3291,40,4,3,0.1,24,8,20,0.16480808750194162,115.28863415184144,0.487817202392193,3342.412236141994,2.661688521508598
3292,40,4,3,0.1,24,8,40,0.10135696357144651,107.42932545117853,0.09314950757541439,86.41440703172961,0.02586888832645349
3293,40,4,3,0.1,24,8,80,0.05570838795772093,133.29080089560406,0.05425867710586805,112.69841338919166,0.010913745155247703
3294,40,4,3,0.1,24,9,1,0.33718707561815403,90.06537990295337,0.036156024614028934,23.72755872184876,1.1455179528728274
3295,40,4,3,0.1,24,9,5,0.13651371635872026,126.64517743558423,0.13873413941959806,298.1095067333239,1.461206487908743
3296,40,4,3,0.1,24,9,10,0.38591900110841365,134.96175653948072,0.4350393085129607,552.5873472080973,1.6863256892792435
3297,40,4,3,0.1,24,9,20,0.10645814470416363,182.54672941665245,0.3881993079925037,4436.807203366142,2.3314126450338177
3298,40,4,3,0.1,24,9,40,0.03492064320337419,105.04229377131597,0.03526443163883987,94.7986392365545,0.009691152581378731
3299,40,4,3,0.1,24,9,80,0.059052795886555536,94.50701318890671,0.05719300406836192,84.65578326393891,0.014192351398088474
3300,40,4,3,0.1,32,0,1,0.048149289638978666,108.97040981764647,0.039942796758375525,28.908439971771134,1.1106654274212657
3301,40,4,3,0.1,32,0,5,0.23742136260619287,162.26170884629198,0.07152331039709335,235.95006075911854,1.2126153909818314
3302,40,4,3,0.1,32,0,10,0.07516007713236797,128.54842306855846,0.18468681444657212,1487.1516590689498,2.0161673524115726
3303,40,4,3,0.1,32,0,20,0.10180747066858123,120.71606186526665,0.20320813946826866,417.6422588476311,0.5308118943202108
3304,40,4,3,0.1,32,0,40,0.2605642686773284,124.4338585517235,0.21340423841670214,101.46574143406735,0.11128644889811719
3305,40,4,3,0.1,32,0,80,0.016562900622504116,125.25217001849938,0.017264521935789215,99.36569957032498,0.005024642196784205
3306,40,4,3,0.1,32,1,1,0.20078132891284947,102.1865293737403,0.04256202455843857,29.5048795071727,1.1126908267810973
3307,40,4,3,0.1,32,1,5,0.011601103063083576,164.44996918093386,0.02835050242064598,702.0722011652207,1.5983288230774821
3308,40,4,3,0.1,32,1,10,0.01381741944975351,124.34851407246697,0.19983782729243957,2614.570653518105,2.3469898590236524
3309,40,4,3,0.1,32,1,20,0.01855933194287565,130.9965862405126,0.026114646752818427,95.11185409141504,0.02297084164736128
3310,40,4,3,0.1,32,1,40,0.1525126736183036,88.67108821280723,0.12752734620860326,72.81779996949017,0.05608260447715902
3311,40,4,3,0.1,32,1,80,0.05051557616381214,100.3744569007652,0.0487415250081575,73.79693790161977,0.014049769049756378
3312,40,4,3,0.1,32,2,1,0.09314755035855435,90.91572254045641,0.03908737449169368,28.076889855908828,1.0850029971833193
3313,40,4,3,0.1,32,2,5,0.24719580270979225,108.89425924644868,0.07074420374471767,225.61636223688862,1.248163858124558
3314,40,4,3,0.1,32,2,10,0.029095145757849314,93.1153118625498,0.1763988436657511,1906.4648923192894,2.346368231378258
3315,40,4,3,0.1,32,2,20,0.04564392070900283,128.73377164170486,0.051192486497331276,132.8779212794925,0.0387627518151193
3316,40,4,3,0.1,32,2,40,0.21411471996428347,111.01604226497057,0.17810040349919543,81.92554024537318,0.0821900509875552
3317,40,4,3,0.1,32,2,80,0.27051155984414504,102.4812165178994,0.2452006633412549,90.06182544201344,0.07070810746730564
3318,40,4,3,0.1,32,3,1,0.07390827659469372,145.7667181566061,0.0351582376802269,26.31332101019068,1.1247057680975858
3319,40,4,3,0.1,32,3,5,0.21183935334550197,145.38721979808867,0.06803797055759281,181.57799154484968,1.2328595947939356
3320,40,4,3,0.1,32,3,10,0.11490106313752181,72.42770708036817,0.19330711411271922,329.52284264610114,1.50297961649028
3321,40,4,3,0.1,32,3,20,0.024567865262544893,96.39147949617202,0.10021159114403436,1755.1294751754745,0.9714721984670072
3322,40,4,3,0.1,32,3,40,0.136861764471478,160.46962742376644,0.11588800746389616,123.16966176298715,0.056315085648962364
3323,40,4,3,0.1,32,3,80,0.17959883097662424,101.79908428323219,0.16428590614251842,90.15521919006663,0.044751887855385176
3324,40,4,3,0.1,32,4,1,0.03307425603309298,80.39471223431283,0.039937190936420945,35.96628141382738,1.1030897215713202
3325,40,4,3,0.1,32,4,5,0.22461375052320895,102.09596976800725,0.07153451113659288,237.44789308347114,1.2568088275508102
3326,40,4,3,0.1,32,4,10,0.10958457954765734,115.00226142803301,0.226256051705562,858.9240778330363,1.7416647883008143
3327,40,4,3,0.1,32,4,20,0.06740122832392399,81.5232817975395,0.1392100591984874,611.491414326377,0.7554405527748772
3328,40,4,3,0.1,32,4,40,0.08365183262377603,75.54153084717838,0.07328054901267926,69.35693029343778,0.03760490181812236
3329,40,4,3,0.1,32,4,80,0.04653545045364325,153.84968772950845,0.04604431348041427,103.48632996289957,0.014721689006710203
3330,40,4,3,0.1,32,5,1,0.06629291370559771,85.79723248609784,0.036325437588481925,27.594263355319324,1.1326636601271298
3331,40,4,3,0.1,32,5,5,0.26204397559100606,182.18300640352322,0.07459050532005028,286.3818914153009,1.2379067537146478
3332,40,4,3,0.1,32,5,10,0.032786335317646256,129.0772605568137,0.2462487601192698,3185.6934114039145,2.355460172990467
3333,40,4,3,0.1,32,5,20,0.1912692765510141,98.9087159550916,0.4705487041493342,4062.80377653286,1.9231608125166637
3334,40,4,3,0.1,32,5,40,0.20474484325639483,126.93068837905183,0.16755840912219186,97.90740913529649,0.09122549822921025
3335,40,4,3,0.1,32,5,80,0.19669883237344088,106.74925478963235,0.17917774947141518,78.62488714345909,0.0601598143336537
3336,40,4,3,0.1,32,6,1,0.031926634396039155,150.526166032781,0.04888999011508225,51.44065398982443,1.0925749448755795
3337,40,4,3,0.1,32,6,5,0.16755002342971378,137.80718538287712,0.07371191321844142,232.74063029250172,1.2348867781623114
3338,40,4,3,0.1,32,6,10,0.33154084715732685,95.63196964901377,0.24774298416135027,453.8639090480932,1.5363471213678321
3339,40,4,3,0.1,32,6,20,0.24030423611783416,103.8588583511599,0.3060644886310817,536.3759958383948,0.9558163615896953
3340,40,4,3,0.1,32,6,40,0.36232369504232026,117.97911733562272,0.29147541526860377,114.0521620481174,0.15706793495118038
3341,40,4,3,0.1,32,6,80,0.09204747255167671,93.13859573724481,0.08604828278047129,71.68282801760198,0.02262810002931077
3342,40,4,3,0.1,32,7,1,0.1598875363084757,78.32026839570568,0.03809513890223062,28.425649070858526,1.1691418396049136
3343,40,4,3,0.1,32,7,5,0.08491852129449398,80.11034503009436,0.06493317932932391,156.89139662874672,1.2137586526350117
3344,40,4,3,0.1,32,7,10,0.024329191632948832,107.67713460586279,0.1861304359243962,2319.0961758558674,2.248400701487401
3345,40,4,3,0.1,32,7,20,0.09326969993359267,112.9105161069063,0.486128744087066,6426.011258447021,2.702757860419884
3346,40,4,3,0.1,32,7,40,0.06678745207563432,175.88349643413406,0.06483030817170192,144.67779466283028,0.030343249572758333
3347,40,4,3,0.1,32,7,80,0.112108158091488,82.92905134595657,0.1040059777761123,68.93813104886421,0.026378917824416974
3348,40,4,3,0.1,32,8,1,0.018773357334408085,161.08299622040593,0.03802841811945283,37.255106524909955,1.1059866595668002
3349,40,4,3,0.1,32,8,5,0.03457183865895057,132.242567726106,0.07012216266981403,303.40797626413246,1.2771404791003906
3350,40,4,3,0.1,32,8,10,0.19410171203542284,90.3401709651847,0.22636784309109326,403.4201452207276,1.458827708541288
3351,40,4,3,0.1,32,8,20,0.020836190203489067,117.50078669507849,0.5192377445519164,7646.581477506257,2.766733114532554
3352,40,4,3,0.1,32,8,40,0.18144480382289285,97.696135384223,0.1502073570630426,71.07033963981621,0.07174306821176994
3353,40,4,3,0.1,32,8,80,0.027865999746045315,94.10822460304071,0.02766769342150807,80.17211713018473,0.006287040805704612
3354,40,4,3,0.1,32,9,1,0.04321825451100958,82.87954655491575,0.037915479969499205,24.744375270116567,1.1320077730340214
3355,40,4,3,0.1,32,9,5,0.12334878823464153,97.84380557449171,0.06675512642092236,151.56728851621668,1.208052448673021
3356,40,4,3,0.1,32,9,10,0.11708578441114112,132.7854950891304,0.2371858535443904,573.7818215579889,1.611814095160411
3357,40,4,3,0.1,32,9,20,0.06329248054964205,99.12679545458887,0.1294417259952089,471.0378247903881,0.7322903415519999
3358,40,4,3,0.1,32,9,40,0.06403754327069941,116.7897257541199,0.05935308003751046,85.35429765425552,0.01851068957923194
3359,40,4,3,0.1,32,9,80,0.1574458613936936,156.64605400374276,0.14532263948781374,118.12124585719083,0.0365673180434729
3360,40,5,3,0.1,1,0,1,0.1958859386350443,285.4146073810305,0.6559596674396179,270.5498138246894,6.203600834920339
3361,40,5,3,0.1,1,0,5,0.2091125021298184,452.5832223853614,1.3985538041192727,4312.685339258061,7.1301211340793245
3362,40,5,3,0.1,1,0,10,0.4062521222549508,400.59991914473125,1.5655400801766701,3972.0654983369304,5.3218207209305834
3363,40,5,3,0.1,1,0,20,0.016813908891771256,326.6691086713748,1.7235898504003375,6474.768409200414,6.67031128381634
3364,40,5,3,0.1,1,0,40,0.08207227431019803,171.3117668107465,1.375192717870747,6034.14094219606,4.32315801897311
3365,40,5,3,0.1,1,0,80,0.09556008331299268,345.195200354511,1.7698519697413648,11304.339415769642,3.9254706112869417
3366,40,5,3,0.1,1,1,1,0.17040723850641532,310.2760155003346,1.13366153660298,815.5837021186828,6.273634343253296
3367,40,5,3,0.1,1,1,5,0.05012173453532154,217.7120944860509,1.4132710262817618,4578.543636635932,7.8018932318671705
3368,40,5,3,0.1,1,1,10,0.07502880904388301,283.3072604130919,1.0933780368585506,2733.6807315534265,4.668359537890933
3369,40,5,3,0.1,1,1,20,0.040614478813071356,416.836872725025,1.4282995170748953,5541.531346327602,3.8647729579336265
3370,40,5,3,0.1,1,1,40,0.3380567298652045,303.12224683981486,1.4610593046854616,3150.2835323963177,2.4325602256725847
3371,40,5,3,0.1,1,1,80,0.09065523642410427,352.10918699957597,1.7344927625688626,9055.19590786877,3.3230473355392394
3372,40,5,3,0.1,1,2,1,0.1660373613840516,297.89664023435125,0.6642265997752945,322.40093903787636,4.629438018679111
3373,40,5,3,0.1,1,2,5,0.038135676506154716,305.1341692761799,0.9834706864833451,1961.0130236961425,5.383959606525343
3374,40,5,3,0.1,1,2,10,0.08013552791119523,409.2961426834129,1.2104707510954302,4215.179907527679,5.056181049679055
3375,40,5,3,0.1,1,2,20,0.3550157775044838,382.44630002333696,1.4461263886235924,5935.449585202276,4.429751159352284
3376,40,5,3,0.1,1,2,40,0.08593065775281147,441.8550388130191,1.2786887766639368,7505.70453230531,3.6769513516140675
3377,40,5,3,0.1,1,2,80,0.10241905536064867,274.81043629111156,1.4009994130671557,3357.4105935964,2.4994554902992623
3378,40,5,3,0.1,1,3,1,0.0650999968398315,334.2142440224903,0.7386683540296799,368.76215570883886,4.503856041388046
3379,40,5,3,0.1,1,3,5,0.07626596989436159,367.1155303964047,1.4267379955718233,4322.483839763434,4.023376462589284
3380,40,5,3,0.1,1,3,10,0.31259985620514574,498.64804243144863,2.0847745451121122,4951.781943381383,5.671864945071179
3381,40,5,3,0.1,1,3,20,0.1456034413353278,404.16973900241317,1.825815021884013,7466.873880259955,4.82966643407417
3382,40,5,3,0.1,1,3,40,0.15124403219243077,214.4284701519499,1.3471724677455053,3707.098446689129,2.6136186660491596
3383,40,5,3,0.1,1,3,80,0.18291590251686526,403.5775804147236,1.6722062955858261,9490.444916524975,3.0603933355264266
3384,40,5,3,0.1,1,4,1,0.2552531735032024,402.63016122972834,0.7875709230514846,331.714501143044,3.763261845324747
3385,40,5,3,0.1,1,4,5,0.15826019097014077,363.5088831794488,1.7139851665233703,3304.7673028539452,4.883274579680832
3386,40,5,3,0.1,1,4,10,0.3121235891282657,291.5012985274224,1.5163479805080222,2807.9879053815666,2.8101696264726277
3387,40,5,3,0.1,1,4,20,0.018375597462738792,351.7259082598967,1.4608291980204398,4929.489796922341,4.968524455086462
3388,40,5,3,0.1,1,4,40,0.2042291574989939,273.0540271764438,1.064474362089374,1989.999724138939,2.813874252929899
